Processo, 0, tempo, 25.361269
==============================
Processo, 3, tempo, 42.320983
Processo, 1, tempo, 42.352453
Processo, 2, tempo, 42.413704
Processo, 0, tempo, 42.418854
Processo, 4, tempo, 42.459099
==============================
Processo, 3, tempo, 56.843569
Processo, 5, tempo, 57.314853
Processo, 2, tempo, 57.503640
Processo, 4, tempo, 57.685416
Processo, 8, tempo, 57.867656
Processo, 1, tempo, 58.401060
Processo, 7, tempo, 59.098702
Processo, 9, tempo, 59.845173
Processo, 6, tempo, 60.378108
Processo, 0, tempo, 60.725226
==============================
Processo, 5, tempo, 134.336803
Processo, 0, tempo, 134.669659
Processo, 6, tempo, 135.697420
Processo, 14, tempo, 137.921620
Processo, 12, tempo, 138.639517
Processo, 9, tempo, 138.661829
Processo, 13, tempo, 138.847289
Processo, 17, tempo, 139.011318
Processo, 1, tempo, 139.371755
Processo, 16, tempo, 139.608126
Processo, 11, tempo, 139.822819
Processo, 8, tempo, 140.206560
Processo, 2, tempo, 140.314546
Processo, 19, tempo, 140.655438
Processo, 3, tempo, 140.669530
Processo, 4, tempo, 140.746563
Processo, 15, tempo, 141.201060
Processo, 7, tempo, 141.374610
Processo, 10, tempo, 142.219348
Processo, 18, tempo, 142.286482
==============================
Processo, 28, tempo, 223.674029
Processo, 27, tempo, 223.762676
Processo, 18, tempo, 224.336271
Processo, 13, tempo, 225.779942
Processo, 17, tempo, 226.630841
Processo, 16, tempo, 226.689715
Processo, 26, tempo, 227.282581
Processo, 11, tempo, 227.545482
Processo, 24, tempo, 227.736937
Processo, 25, tempo, 227.734998
Processo, 10, tempo, 227.922672
Processo, 5, tempo, 228.627245
Processo, 14, tempo, 229.106085
Processo, 4, tempo, 229.211598
Processo, 1, tempo, 229.513442
Processo, 2, tempo, 229.828269
Processo, 21, tempo, 229.859385
Processo, 0, tempo, 230.063493
Processo, 12, tempo, 230.139729
Processo, 15, tempo, 230.515501
Processo, 22, tempo, 230.526449
Processo, 20, tempo, 230.770632
Processo, 19, tempo, 230.902026
Processo, 7, tempo, 230.921086
Processo, 29, tempo, 230.999534
Processo, 6, tempo, 231.337411
Processo, 8, tempo, 231.381490
Processo, 3, tempo, 231.402331
Processo, 9, tempo, 231.511968
Processo, 23, tempo, 231.614953
==============================
Processo, 22, tempo, 339.073095
Processo, 16, tempo, 340.958187
Processo, 14, tempo, 341.444028
Processo, 37, tempo, 341.468320
Processo, 35, tempo, 342.409965
Processo, 38, tempo, 342.532145
Processo, 1, tempo, 343.787254
Processo, 7, tempo, 343.811068
Processo, 15, tempo, 343.850558
Processo, 10, tempo, 343.995438
Processo, 6, tempo, 344.210685
Processo, 30, tempo, 344.462883
Processo, 34, tempo, 344.947594
Processo, 13, tempo, 344.995103
Processo, 18, tempo, 345.029759
Processo, 29, tempo, 345.031279
Processo, 8, tempo, 345.093762
Processo, 39, tempo, 345.221248
Processo, 24, tempo, 345.297686
Processo, 19, tempo, 345.395234
Processo, 9, tempo, 345.435773
Processo, 25, tempo, 345.463647
Processo, 4, tempo, 345.538185
Processo, 23, tempo, 345.575769
Processo, 0, tempo, 345.602964
Processo, 20, tempo, 345.631147
Processo, 26, tempo, 345.605958
Processo, 33, tempo, 345.710499
Processo, 17, tempo, 345.726577
Processo, 36, tempo, 345.820531
Processo, 28, tempo, 345.876213
Processo, 11, tempo, 346.018782
Processo, 31, tempo, 346.106570
Processo, 3, tempo, 346.125128
Processo, 27, tempo, 346.195959
Processo, 2, tempo, 346.313714
Processo, 21, tempo, 346.406686
Processo, 5, tempo, 346.599626
Processo, 32, tempo, 346.627045
Processo, 12, tempo, 347.066902
==============================
Processo, 31, tempo, 467.292642
Processo, 9, tempo, 470.472561
Processo, 7, tempo, 470.756762
Processo, 48, tempo, 471.560243
Processo, 25, tempo, 472.290288
Processo, 5, tempo, 472.362154
Processo, 30, tempo, 472.862023
Processo, 8, tempo, 473.601569
Processo, 0, tempo, 473.766261
Processo, 18, tempo, 473.726183
Processo, 6, tempo, 474.841357
Processo, 15, tempo, 474.852722
Processo, 12, tempo, 475.406788
Processo, 44, tempo, 475.395823
Processo, 37, tempo, 475.794264
Processo, 3, tempo, 476.134347
Processo, 36, tempo, 476.126456
Processo, 46, tempo, 476.405149
Processo, 41, tempo, 476.442572
Processo, 26, tempo, 476.491259
Processo, 40, tempo, 476.487435
Processo, 47, tempo, 476.678813
Processo, 34, tempo, 476.698915
Processo, 13, tempo, 476.947668
Processo, 14, tempo, 476.956414
Processo, 38, tempo, 476.898181
Processo, 49, tempo, 477.147119
Processo, 39, tempo, 477.221686
Processo, 23, tempo, 477.271497
Processo, 2, tempo, 477.554925
Processo, 10, tempo, 477.664390
Processo, 32, tempo, 477.728389
Processo, 33, tempo, 477.825548
Processo, 1, tempo, 477.894707
Processo, 21, tempo, 477.848099
Processo, 24, tempo, 477.942388
Processo, 43, tempo, 478.226682
Processo, 19, tempo, 478.409235
Processo, 27, tempo, 478.536659
Processo, 11, tempo, 478.652644
Processo, 16, tempo, 478.663688
Processo, 35, tempo, 478.639861
Processo, 17, tempo, 478.732509
Processo, 45, tempo, 478.842769
Processo, 4, tempo, 478.922612
Processo, 28, tempo, 478.917261
Processo, 22, tempo, 478.935889
Processo, 42, tempo, 478.993607
Processo, 20, tempo, 479.012483
Processo, 29, tempo, 479.289340
==============================
Processo, 26, tempo, 609.263936
Processo, 45, tempo, 610.309945
Processo, 21, tempo, 615.560764
Processo, 41, tempo, 615.959680
Processo, 52, tempo, 616.105802
Processo, 57, tempo, 617.311442
Processo, 31, tempo, 617.457357
Processo, 20, tempo, 617.873931
Processo, 35, tempo, 618.201871
Processo, 9, tempo, 619.847556
Processo, 16, tempo, 620.187390
Processo, 39, tempo, 621.331458
Processo, 28, tempo, 621.672578
Processo, 2, tempo, 622.214856
Processo, 49, tempo, 623.007126
Processo, 43, tempo, 624.359794
Processo, 53, tempo, 624.347382
Processo, 56, tempo, 624.637376
Processo, 58, tempo, 624.697633
Processo, 6, tempo, 625.043461
Processo, 12, tempo, 625.862323
Processo, 48, tempo, 626.094842
Processo, 3, tempo, 626.229823
Processo, 14, tempo, 626.294599
Processo, 40, tempo, 627.101492
Processo, 25, tempo, 627.098893
Processo, 18, tempo, 628.190036
Processo, 19, tempo, 628.455147
Processo, 7, tempo, 628.540227
Processo, 44, tempo, 628.559038
Processo, 8, tempo, 628.705279
Processo, 37, tempo, 628.798482
Processo, 46, tempo, 628.838542
Processo, 10, tempo, 628.896944
Processo, 33, tempo, 629.032353
Processo, 47, tempo, 629.037658
Processo, 15, tempo, 629.273497
Processo, 0, tempo, 629.534633
Processo, 1, tempo, 629.729268
Processo, 36, tempo, 629.862389
Processo, 59, tempo, 629.825660
Processo, 42, tempo, 630.344848
Processo, 22, tempo, 630.418564
Processo, 13, tempo, 630.462458
Processo, 30, tempo, 630.699030
Processo, 32, tempo, 630.766866
Processo, 24, tempo, 630.784773
Processo, 38, tempo, 630.782418
Processo, 23, tempo, 631.048368
Processo, 5, tempo, 631.041106
Processo, 55, tempo, 631.088291
Processo, 27, tempo, 631.157550
Processo, 17, tempo, 631.269720
Processo, 11, tempo, 631.532168
Processo, 54, tempo, 631.733674
Processo, 29, tempo, 631.884563
Processo, 51, tempo, 631.913139
Processo, 34, tempo, 632.019426
Processo, 4, tempo, 632.015096
Processo, 50, tempo, 632.233595
==============================
Processo, 17, tempo, 831.737844
Processo, 33, tempo, 836.726984
Processo, 29, tempo, 840.766845
Processo, 36, tempo, 843.654754
Processo, 12, tempo, 844.086405
Processo, 59, tempo, 845.129901
Processo, 43, tempo, 845.911050
Processo, 55, tempo, 847.362625
Processo, 45, tempo, 847.555477
Processo, 1, tempo, 848.528305
Processo, 51, tempo, 848.801906
Processo, 11, tempo, 849.492356
Processo, 56, tempo, 849.583829
Processo, 34, tempo, 850.721351
Processo, 31, tempo, 851.423925
Processo, 66, tempo, 851.456992
Processo, 0, tempo, 852.049559
Processo, 50, tempo, 851.968898
Processo, 69, tempo, 852.165037
Processo, 7, tempo, 852.864918
Processo, 57, tempo, 852.819120
Processo, 68, tempo, 852.867339
Processo, 53, tempo, 853.229094
Processo, 47, tempo, 853.873841
Processo, 8, tempo, 854.837356
Processo, 37, tempo, 854.838772
Processo, 46, tempo, 854.830596
Processo, 65, tempo, 854.898712
Processo, 30, tempo, 855.273854
Processo, 62, tempo, 855.280599
Processo, 5, tempo, 855.410556
Processo, 22, tempo, 855.547633
Processo, 16, tempo, 855.783021
Processo, 23, tempo, 855.839835
Processo, 24, tempo, 855.972332
Processo, 38, tempo, 856.467373
Processo, 40, tempo, 856.476415
Processo, 3, tempo, 856.530159
Processo, 67, tempo, 856.484141
Processo, 27, tempo, 857.096181
Processo, 54, tempo, 857.057477
Processo, 39, tempo, 857.220616
Processo, 2, tempo, 857.344807
Processo, 6, tempo, 857.467416
Processo, 49, tempo, 857.695963
Processo, 18, tempo, 857.763149
Processo, 44, tempo, 857.784021
Processo, 25, tempo, 857.927523
Processo, 52, tempo, 857.817556
Processo, 58, tempo, 858.403866
Processo, 48, tempo, 858.449520
Processo, 13, tempo, 858.571027
Processo, 26, tempo, 858.826538
Processo, 35, tempo, 858.971831
Processo, 15, tempo, 858.951378
Processo, 9, tempo, 859.036852
Processo, 28, tempo, 859.238097
Processo, 32, tempo, 859.295265
Processo, 64, tempo, 859.246467
Processo, 4, tempo, 859.327684
Processo, 41, tempo, 859.554156
Processo, 19, tempo, 859.667296
Processo, 63, tempo, 859.665940
Processo, 10, tempo, 859.787731
Processo, 14, tempo, 859.894909
Processo, 60, tempo, 859.986115
Processo, 42, tempo, 860.160213
Processo, 20, tempo, 860.474337
Processo, 61, tempo, 860.376668
Processo, 21, tempo, 860.856050
==============================
Processo, 44, tempo, 945.912884
Processo, 56, tempo, 953.954584
Processo, 24, tempo, 956.464715
Processo, 53, tempo, 956.626060
Processo, 7, tempo, 957.231833
Processo, 25, tempo, 957.363072
Processo, 50, tempo, 960.309510
Processo, 35, tempo, 961.008259
Processo, 41, tempo, 961.896480
Processo, 78, tempo, 963.242314
Processo, 27, tempo, 963.593296
Processo, 66, tempo, 966.732283
Processo, 3, tempo, 967.060477
Processo, 79, tempo, 967.545376
Processo, 34, tempo, 968.612851
Processo, 67, tempo, 969.789583
Processo, 18, tempo, 971.212391
Processo, 1, tempo, 971.764987
Processo, 2, tempo, 971.956575
Processo, 76, tempo, 973.409376
Processo, 60, tempo, 973.726457
Processo, 52, tempo, 973.720468
Processo, 5, tempo, 974.106935
Processo, 75, tempo, 975.277138
Processo, 14, tempo, 976.073176
Processo, 65, tempo, 976.510166
Processo, 23, tempo, 977.165966
Processo, 6, tempo, 977.372191
Processo, 39, tempo, 977.466776
Processo, 21, tempo, 978.747093
Processo, 42, tempo, 978.805827
Processo, 43, tempo, 978.779467
Processo, 36, tempo, 978.823150
Processo, 4, tempo, 979.565671
Processo, 63, tempo, 979.641123
Processo, 8, tempo, 980.707964
Processo, 68, tempo, 981.161941
Processo, 9, tempo, 981.470272
Processo, 69, tempo, 981.571003
Processo, 61, tempo, 981.613961
Processo, 62, tempo, 982.052204
Processo, 71, tempo, 982.398513
Processo, 64, tempo, 983.416081
Processo, 73, tempo, 983.652748
Processo, 45, tempo, 983.768820
Processo, 49, tempo, 984.352207
Processo, 20, tempo, 984.918595
Processo, 11, tempo, 985.457029
Processo, 74, tempo, 985.599171
Processo, 28, tempo, 985.750376
Processo, 17, tempo, 985.823949
Processo, 70, tempo, 985.891137
Processo, 59, tempo, 986.132766
Processo, 51, tempo, 986.249411
Processo, 10, tempo, 986.493119
Processo, 15, tempo, 986.483514
Processo, 54, tempo, 986.676767
Processo, 47, tempo, 986.939847
Processo, 46, tempo, 987.175498
Processo, 48, tempo, 987.393123
Processo, 30, tempo, 987.417128
Processo, 58, tempo, 987.429173
Processo, 38, tempo, 987.751318
Processo, 13, tempo, 987.841691
Processo, 0, tempo, 987.907924
Processo, 77, tempo, 987.900770
Processo, 29, tempo, 987.939148
Processo, 32, tempo, 987.919562
Processo, 16, tempo, 987.961130
Processo, 57, tempo, 988.116517
Processo, 12, tempo, 988.168499
Processo, 72, tempo, 988.476193
Processo, 19, tempo, 988.606779
Processo, 26, tempo, 988.683247
Processo, 31, tempo, 988.649589
Processo, 37, tempo, 988.631223
Processo, 33, tempo, 989.817553
Processo, 55, tempo, 989.882144
Processo, 40, tempo, 989.860653
Processo, 22, tempo, 989.989847
==============================
Processo, 66, tempo, 1164.228464
Processo, 65, tempo, 1171.335511
Processo, 82, tempo, 1173.198699
Processo, 38, tempo, 1176.097863
Processo, 87, tempo, 1176.542864
Processo, 20, tempo, 1179.238483
Processo, 1, tempo, 1181.098144
Processo, 26, tempo, 1182.171005
Processo, 10, tempo, 1182.263069
Processo, 63, tempo, 1182.311588
Processo, 62, tempo, 1182.438796
Processo, 84, tempo, 1183.142419
Processo, 52, tempo, 1183.133596
Processo, 45, tempo, 1183.654342
Processo, 16, tempo, 1184.613171
Processo, 79, tempo, 1188.357846
Processo, 31, tempo, 1188.931835
Processo, 21, tempo, 1189.627675
Processo, 53, tempo, 1189.888472
Processo, 5, tempo, 1189.906402
Processo, 2, tempo, 1190.035312
Processo, 69, tempo, 1190.369048
Processo, 24, tempo, 1190.576445
Processo, 80, tempo, 1191.507750
Processo, 68, tempo, 1193.487004
Processo, 8, tempo, 1194.103632
Processo, 33, tempo, 1195.052914
Processo, 64, tempo, 1194.972217
Processo, 56, tempo, 1195.357977
Processo, 54, tempo, 1195.853375
Processo, 12, tempo, 1195.949048
Processo, 4, tempo, 1196.560269
Processo, 13, tempo, 1197.285094
Processo, 23, tempo, 1197.639327
Processo, 67, tempo, 1198.231108
Processo, 83, tempo, 1198.404447
Processo, 29, tempo, 1198.363591
Processo, 18, tempo, 1198.779192
Processo, 17, tempo, 1198.807733
Processo, 11, tempo, 1199.080547
Processo, 3, tempo, 1199.061832
Processo, 72, tempo, 1199.418112
Processo, 60, tempo, 1200.204179
Processo, 37, tempo, 1200.370922
Processo, 0, tempo, 1200.649872
Processo, 22, tempo, 1200.729317
Processo, 57, tempo, 1200.750780
Processo, 78, tempo, 1200.845188
Processo, 34, tempo, 1201.017335
Processo, 81, tempo, 1201.404930
Processo, 89, tempo, 1201.426719
Processo, 76, tempo, 1202.232032
Processo, 39, tempo, 1202.242341
Processo, 50, tempo, 1202.778294
Processo, 15, tempo, 1202.871261
Processo, 71, tempo, 1203.198248
Processo, 47, tempo, 1203.428969
Processo, 86, tempo, 1203.456633
Processo, 58, tempo, 1204.029236
Processo, 7, tempo, 1204.086930
Processo, 27, tempo, 1204.039106
Processo, 55, tempo, 1204.077240
Processo, 28, tempo, 1204.081035
Processo, 61, tempo, 1204.265188
Processo, 6, tempo, 1205.105259
Processo, 35, tempo, 1205.217842
Processo, 9, tempo, 1205.343526
Processo, 43, tempo, 1205.472068
Processo, 88, tempo, 1205.492337
Processo, 48, tempo, 1205.547415
Processo, 59, tempo, 1205.704365
Processo, 44, tempo, 1205.780723
Processo, 30, tempo, 1205.977376
Processo, 42, tempo, 1206.399158
Processo, 41, tempo, 1206.422553
Processo, 51, tempo, 1206.478214
Processo, 77, tempo, 1206.544622
Processo, 73, tempo, 1206.622726
Processo, 70, tempo, 1207.007925
Processo, 32, tempo, 1207.245369
Processo, 36, tempo, 1207.410360
Processo, 49, tempo, 1207.654522
Processo, 74, tempo, 1207.748928
Processo, 75, tempo, 1207.788134
Processo, 46, tempo, 1208.044867
Processo, 40, tempo, 1208.153579
Processo, 19, tempo, 1208.199397
Processo, 85, tempo, 1208.222313
Processo, 25, tempo, 1208.509787
Processo, 14, tempo, 1208.903750
==============================
Processo, 16, tempo, 1665.145240
Processo, 84, tempo, 1669.381814
Processo, 28, tempo, 1669.907997
Processo, 9, tempo, 1671.845520
Processo, 56, tempo, 1671.835506
Processo, 46, tempo, 1672.815469
Processo, 85, tempo, 1676.451448
Processo, 99, tempo, 1677.183496
Processo, 68, tempo, 1677.457729
Processo, 80, tempo, 1680.638316
Processo, 60, tempo, 1683.008676
Processo, 7, tempo, 1683.136300
Processo, 83, tempo, 1683.705745
Processo, 70, tempo, 1686.392609
Processo, 94, tempo, 1689.738300
Processo, 98, tempo, 1690.944801
Processo, 31, tempo, 1691.893474
Processo, 27, tempo, 1691.979663
Processo, 50, tempo, 1692.933255
Processo, 41, tempo, 1693.087626
Processo, 81, tempo, 1693.722363
Processo, 61, tempo, 1693.945505
Processo, 21, tempo, 1694.635619
Processo, 78, tempo, 1695.241462
Processo, 82, tempo, 1695.745816
Processo, 55, tempo, 1695.804466
Processo, 62, tempo, 1697.030444
Processo, 18, tempo, 1697.617378
Processo, 23, tempo, 1698.013643
Processo, 59, tempo, 1698.102437
Processo, 38, tempo, 1698.136863
Processo, 33, tempo, 1699.892476
Processo, 17, tempo, 1700.053300
Processo, 54, tempo, 1700.768476
Processo, 69, tempo, 1701.296799
Processo, 8, tempo, 1701.441998
Processo, 76, tempo, 1701.633839
Processo, 13, tempo, 1701.828481
Processo, 6, tempo, 1703.599043
Processo, 32, tempo, 1703.859630
Processo, 89, tempo, 1704.172318
Processo, 25, tempo, 1704.718704
Processo, 97, tempo, 1705.300115
Processo, 95, tempo, 1705.397906
Processo, 75, tempo, 1705.510615
Processo, 26, tempo, 1706.251204
Processo, 72, tempo, 1706.388181
Processo, 88, tempo, 1707.065428
Processo, 22, tempo, 1707.616711
Processo, 1, tempo, 1708.558364
Processo, 24, tempo, 1708.733983
Processo, 87, tempo, 1708.813453
Processo, 53, tempo, 1708.858519
Processo, 29, tempo, 1709.065708
Processo, 10, tempo, 1709.131316
Processo, 44, tempo, 1709.916320
Processo, 0, tempo, 1710.051567
Processo, 57, tempo, 1710.062410
Processo, 3, tempo, 1711.423926
Processo, 71, tempo, 1711.479741
Processo, 73, tempo, 1712.203813
Processo, 42, tempo, 1712.230729
Processo, 37, tempo, 1712.107426
Processo, 90, tempo, 1712.218629
Processo, 92, tempo, 1712.932887
Processo, 45, tempo, 1712.999624
Processo, 20, tempo, 1713.054687
Processo, 65, tempo, 1713.140179
Processo, 66, tempo, 1713.590322
Processo, 67, tempo, 1713.802277
Processo, 39, tempo, 1713.775270
Processo, 96, tempo, 1714.045617
Processo, 11, tempo, 1714.186761
Processo, 48, tempo, 1714.219101
Processo, 19, tempo, 1714.302309
Processo, 35, tempo, 1714.306675
Processo, 51, tempo, 1714.448316
Processo, 15, tempo, 1714.456330
Processo, 34, tempo, 1714.352530
Processo, 40, tempo, 1714.588358
Processo, 43, tempo, 1714.756603
Processo, 36, tempo, 1715.098964
Processo, 63, tempo, 1715.211134
Processo, 4, tempo, 1715.326803
Processo, 64, tempo, 1715.329317
Processo, 52, tempo, 1715.405307
Processo, 47, tempo, 1715.724372
Processo, 77, tempo, 1715.762180
Processo, 86, tempo, 1716.024068
Processo, 5, tempo, 1716.217878
Processo, 2, tempo, 1716.237848
Processo, 91, tempo, 1716.352890
Processo, 58, tempo, 1716.568423
Processo, 14, tempo, 1716.699273
Processo, 12, tempo, 1716.803873
Processo, 49, tempo, 1716.844061
Processo, 74, tempo, 1717.183223
Processo, 93, tempo, 1717.597015
Processo, 30, tempo, 1717.525754
Processo, 79, tempo, 1717.747822
